datetime,user,passRaw,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-07-15_18-15,llaplace,1,sub-3000208_all_zoom_s1_r1_e1,3000208,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000208_all_zoom_s2_r1_e1,3000208,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000208_arrow-alert-v1-2_psychopy_s1_r1_e1,3000208,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000208_arrow-alert-v1-2_psychopy_s2_r1_e1,3000208,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_all_audacity_s1_r1_e1,3000210,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_all_audacity_s2_r1_e1,3000210,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_all_digi_s1_r1_e1,3000210,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_all_digi_s2_r1_e1,3000210,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_all_eeg_s1_r1_e1,3000210,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_all_eeg_s2_r1_e1,3000210,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_all_zoom_s1_r1_e1,3000210,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_all_zoom_s2_r1_e1,3000210,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_arrow-alert-v1-2_psychopy_s1_r1_e1,3000210,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000210_arrow-alert-v1-2_psychopy_s2_r1_e1,3000210,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_all_audacity_s1_r1_e1,3000211,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_all_audacity_s2_r1_e1,3000211,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_all_digi_s1_r1_e1,3000211,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_all_digi_s2_r1_e1,3000211,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_all_eeg_s1_r1_e1,3000211,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_all_eeg_s2_r1_e1,3000211,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_all_zoom_s1_r1_e1,3000211,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_all_zoom_s2_r1_e1,3000211,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_arrow-alert-v1-2_psychopy_s1_r1_e1,3000211,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000211_arrow-alert-v1-2_psychopy_s2_r1_e1,3000211,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_all_audacity_s1_r1_e1,3000212,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_all_audacity_s2_r1_e1,3000212,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_all_digi_s1_r1_e1,3000212,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_all_digi_s2_r1_e1,3000212,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_all_eeg_s1_r1_e1,3000212,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_all_eeg_s2_r1_e1,3000212,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_all_zoom_s1_r1_e1,3000212,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_all_zoom_s2_r1_e1,3000212,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_arrow-alert-v1-2_psychopy_s1_r1_e1,3000212,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000212_arrow-alert-v1-2_psychopy_s2_r1_e1,3000212,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000213_all_audacity_s1_r1_e1,3000213,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000213_all_digi_s1_r1_e1,3000213,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000213_all_eeg_s1_r1_e1,3000213,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000213_all_zoom_s1_r1_e1,3000213,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000213_arrow-alert-v1-2_psychopy_s1_r1_e1,3000213,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_all_audacity_s1_r1_e1,3000215,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_all_audacity_s2_r1_e1,3000215,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_all_digi_s1_r1_e1,3000215,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_all_digi_s2_r1_e1,3000215,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_all_eeg_s1_r1_e1,3000215,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_all_eeg_s2_r1_e1,3000215,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_all_zoom_s1_r1_e1,3000215,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_all_zoom_s2_r1_e1,3000215,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_arrow-alert-v1-2_psychopy_s1_r1_e1,3000215,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000215_arrow-alert-v1-2_psychopy_s2_r1_e1,3000215,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_all_audacity_s1_r1_e1,3000216,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_all_audacity_s2_r1_e1,3000216,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_all_digi_s1_r1_e1,3000216,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_all_digi_s2_r1_e1,3000216,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_all_eeg_s1_r1_e1,3000216,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_all_eeg_s2_r1_e1,3000216,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_all_zoom_s1_r1_e1,3000216,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_all_zoom_s2_r1_e1,3000216,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_arrow-alert-v1-2_psychopy_s1_r1_e1,3000216,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000216_arrow-alert-v1-2_psychopy_s2_r1_e1,3000216,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000217_all_audacity_s1_r1_e1,3000217,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000217_all_digi_s1_r1_e1,3000217,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000217_all_eeg_s1_r1_e1,3000217,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000217_all_zoom_s1_r1_e1,3000217,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000217_arrow-alert-v1-2_psychopy_s1_r1_e1,3000217,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_all_audacity_s1_r1_e1,3000218,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_all_audacity_s2_r1_e1,3000218,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_all_digi_s1_r1_e1,3000218,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_all_digi_s2_r1_e1,3000218,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_all_eeg_s1_r1_e1,3000218,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_all_eeg_s2_r1_e1,3000218,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_all_zoom_s1_r1_e1,3000218,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_all_zoom_s2_r1_e1,3000218,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_arrow-alert-v1-2_psychopy_s1_r1_e1,3000218,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000218_arrow-alert-v1-2_psychopy_s2_r1_e1,3000218,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_all_audacity_s1_r1_e1,3000220,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_all_audacity_s2_r1_e1,3000220,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_all_digi_s1_r1_e1,3000220,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_all_digi_s2_r1_e1,3000220,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_all_eeg_s1_r1_e1,3000220,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_all_eeg_s2_r1_e1,3000220,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_all_zoom_s1_r1_e1,3000220,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_all_zoom_s2_r1_e1,3000220,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_arrow-alert-v1-2_psychopy_s1_r1_e1,3000220,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000220_arrow-alert-v1-2_psychopy_s2_r1_e1,3000220,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_all_audacity_s1_r1_e1,3000221,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_all_audacity_s2_r1_e1,3000221,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_all_digi_s1_r1_e1,3000221,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_all_digi_s2_r1_e1,3000221,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_all_eeg_s1_r1_e1,3000221,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_all_eeg_s2_r1_e1,3000221,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_all_zoom_s1_r1_e1,3000221,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_all_zoom_s2_r1_e1,3000221,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_arrow-alert-v1-2_psychopy_s1_r1_e1,3000221,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000221_arrow-alert-v1-2_psychopy_s2_r1_e1,3000221,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000222_all_audacity_s1_r1_e1,3000222,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000222_all_digi_s1_r1_e1,3000222,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000222_all_eeg_s1_r1_e1,3000222,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000222_all_zoom_s1_r1_e1,3000222,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000222_arrow-alert-v1-2_psychopy_s1_r1_e1,3000222,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_all_audacity_s1_r1_e1,3000225,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_all_audacity_s2_r1_e1,3000225,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_all_digi_s1_r1_e1,3000225,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_all_digi_s2_r1_e1,3000225,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_all_eeg_s1_r1_e1,3000225,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_all_eeg_s2_r1_e1,3000225,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_all_zoom_s1_r1_e1,3000225,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_all_zoom_s2_r1_e1,3000225,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_arrow-alert-v1-2_psychopy_s1_r1_e1,3000225,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000225_arrow-alert-v1-2_psychopy_s2_r1_e1,3000225,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_all_audacity_s1_r1_e1,3000226,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_all_audacity_s2_r1_e1,3000226,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_all_digi_s1_r1_e1,3000226,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_all_digi_s2_r1_e1,3000226,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_all_eeg_s1_r1_e1,3000226,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_all_eeg_s2_r1_e1,3000226,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_all_zoom_s1_r1_e1,3000226,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_all_zoom_s2_r1_e1,3000226,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_arrow-alert-v1-2_psychopy_s1_r1_e1,3000226,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000226_arrow-alert-v1-2_psychopy_s2_r1_e1,3000226,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_all_audacity_s1_r1_e1,3000227,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_all_audacity_s2_r1_e1,3000227,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_all_digi_s1_r1_e1,3000227,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_all_digi_s2_r1_e1,3000227,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_all_eeg_s1_r1_e1,3000227,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_all_eeg_s2_r1_e1,3000227,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_all_zoom_s1_r1_e1,3000227,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_all_zoom_s2_r1_e1,3000227,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_arrow-alert-v1-2_psychopy_s1_r1_e1,3000227,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000227_arrow-alert-v1-2_psychopy_s2_r1_e1,3000227,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000228_all_audacity_s1_r1_e1,3000228,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000228_all_audacity_s2_r1_e1,3000228,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000228_all_digi_s1_r1_e1,3000228,digi,1,s1_r1,,
2025-07-15_18-14,llaplace,0,sub-3000228_all_digi_s2_r1_e1,3000228,digi,1,s2_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/digi/sub-3000228/, folder exists but no identifier or sub-3000228_all_digi_s2_r1_e1_no-data.txt was found)"
2025-07-15_18-15,llaplace,1,sub-3000228_all_eeg_s1_r1_e1,3000228,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,0,sub-3000228_all_eeg_s2_r1_e1,3000228,eeg,0,s2_r1,Issue file,Found issue.txt in /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s2_r1/eeg/sub-3000228
2025-07-15_18-15,llaplace,0,sub-3000228_all_eeg_s2_r1_e1,3000228,eeg,0,s2_r1,Unexpected file,Unexpected file issue.txt found
2025-07-15_18-15,llaplace,1,sub-3000228_all_zoom_s1_r1_e1,3000228,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000228_all_zoom_s2_r1_e1,3000228,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000228_arrow-alert-v1-2_psychopy_s1_r1_e1,3000228,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000228_arrow-alert-v1-2_psychopy_s2_r1_e1,3000228,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000229_all_audacity_s1_r1_e1,3000229,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000229_all_digi_s1_r1_e1,3000229,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000229_all_eeg_s1_r1_e1,3000229,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000229_all_zoom_s1_r1_e1,3000229,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000229_arrow-alert-v1-2_psychopy_s1_r1_e1,3000229,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000231_all_audacity_s1_r1_e1,3000231,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000231_all_digi_s1_r1_e1,3000231,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000231_all_eeg_s1_r1_e1,3000231,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000231_all_zoom_s1_r1_e1,3000231,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000231_arrow-alert-v1-2_psychopy_s1_r1_e1,3000231,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_all_audacity_s1_r1_e1,3000232,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_all_audacity_s2_r1_e1,3000232,audacity,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_all_digi_s1_r1_e1,3000232,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_all_digi_s2_r1_e1,3000232,digi,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_all_eeg_s1_r1_e1,3000232,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_all_eeg_s2_r1_e1,3000232,eeg,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_all_zoom_s1_r1_e1,3000232,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_all_zoom_s2_r1_e1,3000232,zoom,1,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_arrow-alert-v1-2_psychopy_s1_r1_e1,3000232,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000232_arrow-alert-v1-2_psychopy_s2_r1_e1,3000232,psychopy,0,s2_r1,,
2025-07-15_18-15,llaplace,1,sub-3000234_all_audacity_s1_r1_e1,3000234,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000234_all_digi_s1_r1_e1,3000234,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000234_all_eeg_s1_r1_e1,3000234,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000234_all_zoom_s1_r1_e1,3000234,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000234_arrow-alert-v1-2_psychopy_s1_r1_e1,3000234,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000235_all_audacity_s1_r1_e1,3000235,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000235_all_digi_s1_r1_e1,3000235,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000235_all_eeg_s1_r1_e1,3000235,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000235_all_zoom_s1_r1_e1,3000235,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000235_arrow-alert-v1-2_psychopy_s1_r1_e1,3000235,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000236_all_audacity_s1_r1_e1,3000236,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000236_all_digi_s1_r1_e1,3000236,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000236_all_eeg_s1_r1_e1,3000236,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000236_all_zoom_s1_r1_e1,3000236,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000236_arrow-alert-v1-2_psychopy_s1_r1_e1,3000236,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000237_all_audacity_s1_r1_e1,3000237,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000237_all_digi_s1_r1_e1,3000237,digi,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000237_all_eeg_s1_r1_e1,3000237,eeg,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000237_all_zoom_s1_r1_e1,3000237,zoom,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000237_arrow-alert-v1-2_psychopy_s1_r1_e1,3000237,psychopy,0,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000239_all_audacity_s1_r1_e1,3000239,audacity,1,s1_r1,,
2025-07-15_18-15,llaplace,1,sub-3000239_all_digi_s1_r1_e1,3000239,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000239_all_eeg_s1_r1_e1,3000239,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000239_all_zoom_s1_r1_e1,3000239,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000239_arrow-alert-v1-2_psychopy_s1_r1_e1,3000239,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000240_all_audacity_s1_r1_e1,3000240,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000240_all_digi_s1_r1_e1,3000240,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000240_all_eeg_s1_r1_e1,3000240,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000240_all_zoom_s1_r1_e1,3000240,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000240_arrow-alert-v1-2_psychopy_s1_r1_e1,3000240,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000241_all_audacity_s1_r1_e1,3000241,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000241_all_digi_s1_r1_e1,3000241,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000241_all_eeg_s1_r1_e1,3000241,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000241_all_zoom_s1_r1_e1,3000241,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000241_arrow-alert-v1-2_psychopy_s1_r1_e1,3000241,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000242_all_audacity_s1_r1_e1,3000242,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000242_all_digi_s1_r1_e1,3000242,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000242_all_eeg_s1_r1_e1,3000242,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000242_all_zoom_s1_r1_e1,3000242,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000242_arrow-alert-v1-2_psychopy_s1_r1_e1,3000242,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000243_all_audacity_s1_r1_e1,3000243,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000243_all_digi_s1_r1_e1,3000243,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000243_all_eeg_s1_r1_e1,3000243,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000243_all_zoom_s1_r1_e1,3000243,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000243_arrow-alert-v1-2_psychopy_s1_r1_e1,3000243,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000244_all_audacity_s1_r1_e1,3000244,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000244_all_digi_s1_r1_e1,3000244,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000244_all_eeg_s1_r1_e1,3000244,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000244_all_zoom_s1_r1_e1,3000244,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000244_arrow-alert-v1-2_psychopy_s1_r1_e1,3000244,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000246_all_audacity_s1_r1_e1,3000246,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000246_all_digi_s1_r1_e1,3000246,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000246_all_eeg_s1_r1_e1,3000246,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000246_all_zoom_s1_r1_e1,3000246,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000246_arrow-alert-v1-2_psychopy_s1_r1_e1,3000246,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000247_all_audacity_s1_r1_e1,3000247,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000247_all_digi_s1_r1_e1,3000247,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000247_all_eeg_s1_r1_e1,3000247,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000247_all_zoom_s1_r1_e1,3000247,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000247_arrow-alert-v1-2_psychopy_s1_r1_e1,3000247,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000250_all_audacity_s1_r1_e1,3000250,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000250_all_digi_s1_r1_e1,3000250,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000250_all_eeg_s1_r1_e1,3000250,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000250_all_zoom_s1_r1_e1,3000250,zoom,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000250_arrow-alert-v1-2_psychopy_s1_r1_e1,3000250,psychopy,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000252_all_audacity_s1_r1_e1,3000252,audacity,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000252_all_digi_s1_r1_e1,3000252,digi,1,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000252_all_eeg_s1_r1_e1,3000252,eeg,0,s1_r1,,
2025-07-15_18-16,llaplace,1,sub-3000252_all_zoom_s1_r1_e1,3000252,zoom,1,s1_r1,,
